Date,StockCode,Open,High,Low,Close,Volume,Return
2019-02-15,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-18,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-19,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-20,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-21,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-22,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-25,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-26,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-27,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-02-28,SCBK,193.25,198.0,194.75,196.0,8500.0,0.0
2019-03-01,SCBK,197.25,196.0,196.0,196.0,400.0,0.0
2019-03-04,SCBK,214.75,215.0,210.0,214.5,3900.0,0.0943877551020409
2019-03-05,SCBK,196.0,200.0,195.0,199.0,1700.0,-0.0722610722610722
2019-03-06,SCBK,192.0,195.0,195.0,195.0,1000.0,-0.0201005025125627
2019-03-07,SCBK,193.25,193.5,193.0,193.0,2400.0,-0.0102564102564102
2019-03-08,SCBK,193.25,193.5,193.0,193.0,2400.0,0.0
2019-03-11,SCBK,193.25,193.5,193.0,193.0,2400.0,0.0
2019-03-12,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0155440414507772
2019-03-13,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-14,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-15,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-18,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-19,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-20,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-21,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-22,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-25,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-26,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-27,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-28,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-03-29,SCBK,196.0,198.0,195.25,196.0,1500.0,0.0
2019-04-01,SCBK,196.0,196.0,190.0,190.25,1900.0,-0.0293367346938775
2019-04-02,SCBK,195.0,198.0,196.0,197.0,4700.0,0.0354796320630748
2019-04-03,SCBK,197.75,200.0,195.0,199.25,82600.0,0.0114213197969543
2019-04-04,SCBK,214.5,215.0,214.0,214.0,10600.0,0.0740276035131743
2019-04-05,SCBK,214.5,215.0,214.0,214.0,10600.0,0.0
2019-04-08,SCBK,214.5,215.0,214.0,214.0,10600.0,0.0
2019-04-09,SCBK,195.5,197.0,195.5,195.5,24000.0,-0.0864485981308411
2019-04-10,SCBK,198.25,198.0,198.0,198.0,1100.0,0.0127877237851663
2019-04-11,SCBK,214.75,220.0,205.0,217.0,122500.0,0.095959595959596
2019-04-12,SCBK,196.0,197.0,195.0,195.25,5700.0,-0.1002304147465438
2019-04-15,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-16,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-17,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-18,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-19,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-22,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-23,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-24,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-25,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-26,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-29,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-04-30,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-05-01,SCBK,196.0,197.0,195.0,195.25,5700.0,0.0
2019-05-02,SCBK,197.0,200.0,194.0,195.0,7000.0,-0.0012804097311139
2019-05-03,SCBK,199.25,205.0,199.0,199.75,19500.0,0.0243589743589742
2019-05-06,SCBK,199.25,205.0,199.0,199.75,19500.0,0.0
2019-05-07,SCBK,193.75,195.75,194.25,194.5,2500.0,-0.0262828535669586
2019-05-08,SCBK,197.0,199.0,195.0,196.75,600.0,0.0115681233933162
2019-05-09,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0025412960609911
2019-05-10,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-13,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-14,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-15,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-16,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-17,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-20,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-21,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-22,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-23,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-24,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-27,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-28,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-29,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-30,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-05-31,SCBK,195.5,198.0,196.0,197.25,1700.0,0.0
2019-06-03,SCBK,199.75,197.0,197.0,197.0,1300.0,-0.0012674271229404
2019-06-04,SCBK,199.75,197.0,197.0,197.0,1300.0,0.0
2019-06-05,SCBK,199.0,195.0,191.5,192.5,2700.0,-0.0228426395939086
2019-06-06,SCBK,197.25,200.0,195.0,197.0,4000.0,0.0233766233766232
2019-06-07,SCBK,197.25,200.0,195.0,197.0,4000.0,0.0
2019-06-10,SCBK,197.25,200.0,195.0,197.0,4000.0,0.0
2019-06-11,SCBK,206.0,215.0,200.0,209.25,6900.0,0.0621827411167512
2019-06-12,SCBK,197.0,196.0,195.0,195.0,65200.0,-0.068100358422939
2019-06-13,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-14,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-17,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-18,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-19,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-20,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-21,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-24,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-25,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-26,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-27,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-06-28,SCBK,197.0,196.0,195.0,195.0,65200.0,0.0
2019-07-01,SCBK,190.25,200.0,195.0,197.0,1300.0,0.0102564102564102
2019-07-02,SCBK,196.0,205.0,198.0,203.0,7300.0,0.0304568527918782
2019-07-03,SCBK,197.0,199.0,198.75,198.75,800.0,-0.020935960591133
2019-07-04,SCBK,197.0,199.0,198.75,198.75,800.0,0.0
2019-07-05,SCBK,192.5,193.25,193.0,193.0,5700.0,-0.0289308176100628
2019-07-08,SCBK,195.5,196.75,195.5,196.25,5400.0,0.016839378238342
2019-07-09,SCBK,195.5,196.75,195.5,196.25,5400.0,0.0
2019-07-10,SCBK,198.0,197.0,196.0,196.0,1800.0,-0.0012738853503184
2019-07-11,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0727040816326529
2019-07-12,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-15,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-16,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-17,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-18,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-19,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-22,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-23,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-24,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-25,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-26,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-29,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-30,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-07-31,SCBK,209.25,211.0,210.0,210.25,1200.0,0.0
2019-08-01,SCBK,197.0,195.0,194.0,194.75,1800.0,-0.0737217598097502
2019-08-02,SCBK,203.0,210.0,205.0,206.5,2900.0,0.0603337612323491
2019-08-05,SCBK,193.0,193.25,193.0,193.25,129700.0,-0.0641646489104116
2019-08-06,SCBK,193.0,193.25,193.0,193.25,129700.0,0.0
2019-08-07,SCBK,194.5,195.75,194.0,194.5,3000.0,0.0064683053040104
2019-08-08,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0141388174807197
2019-08-09,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-12,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-13,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-14,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-15,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-16,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-19,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-20,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-21,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-22,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-23,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-26,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-27,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-28,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-29,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-08-30,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-09-02,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-09-03,SCBK,196.25,197.75,196.0,197.25,5100.0,0.0
2019-09-04,SCBK,209.25,212.0,205.0,208.25,3300.0,0.055766793409379
2019-09-05,SCBK,193.25,193.5,193.0,193.25,20300.0,-0.0720288115246098
2019-09-06,SCBK,193.25,193.5,193.0,193.25,20300.0,0.0
2019-09-09,SCBK,195.5,196.5,195.0,195.0,1600.0,0.0090556274256143
2019-09-10,SCBK,196.0,196.0,195.5,195.75,7700.0,0.0038461538461538
2019-09-11,SCBK,196.0,196.0,195.5,195.75,7700.0,0.0
2019-09-12,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0242656449553
2019-09-13,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-16,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-17,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-18,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-19,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-20,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-23,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-24,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-25,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-26,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-27,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-09-30,SCBK,195.0,202.0,200.0,200.5,2000.0,0.0
2019-10-01,SCBK,194.25,195.0,194.0,194.0,7600.0,-0.0324189526184538
2019-10-02,SCBK,194.25,195.0,194.0,194.0,7600.0,0.0
2019-10-03,SCBK,194.25,195.0,194.0,194.0,7600.0,0.0
2019-10-04,SCBK,208.25,212.0,205.0,209.75,36700.0,0.0811855670103092
2019-10-07,SCBK,194.0,198.0,194.5,196.25,5900.0,-0.0643623361144218
2019-10-08,SCBK,194.0,198.0,194.5,196.25,5900.0,0.0
2019-10-09,SCBK,195.0,196.0,194.5,195.0,12500.0,-0.0063694267515923
2019-10-10,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-11,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-14,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-15,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-16,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-17,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-18,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-21,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-22,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-23,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-24,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-25,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-28,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-29,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-30,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-10-31,SCBK,195.0,196.0,194.5,195.0,12500.0,0.0
2019-11-01,SCBK,194.0,195.0,194.25,194.5,1800.0,-0.0025641025641025
2019-11-04,SCBK,209.75,207.0,205.0,206.0,1300.0,0.0591259640102828
2019-11-05,SCBK,209.75,207.0,205.0,206.0,1300.0,0.0
2019-11-06,SCBK,190.0,194.25,188.0,189.75,72000.0,-0.078883495145631
2019-11-07,SCBK,196.25,198.0,198.0,198.0,2500.0,0.0434782608695651
2019-11-08,SCBK,196.25,198.0,198.0,198.0,2500.0,0.0
2019-11-11,SCBK,202.25,200.0,200.0,200.0,1000.0,0.0101010101010101
2019-11-12,SCBK,200.5,201.25,201.0,201.25,2500.0,0.00625
2019-11-13,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-14,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-15,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-18,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-19,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-20,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-21,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-22,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-25,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-26,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-27,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-28,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-11-29,SCBK,200.5,201.25,201.0,201.25,2500.0,0.0
2019-12-02,SCBK,205.75,206.0,200.0,205.75,40800.0,0.0223602484472049
2019-12-03,SCBK,199.0,198.0,195.0,197.75,17800.0,-0.0388821385176184
2019-12-04,SCBK,206.0,207.0,207.0,207.0,200.0,0.0467762326169405
2019-12-05,SCBK,206.0,207.0,207.0,207.0,200.0,0.0
2019-12-06,SCBK,189.75,200.0,190.0,192.0,2000.0,-0.072463768115942
2019-12-09,SCBK,195.0,197.5,195.0,195.0,23700.0,0.015625
2019-12-10,SCBK,195.0,197.5,195.0,195.0,23700.0,0.0
2019-12-11,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0307692307692306
2019-12-12,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-13,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-16,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-17,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-18,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-19,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-20,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-23,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-24,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-25,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-26,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-27,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-30,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2019-12-31,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2020-01-01,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2020-01-02,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2020-01-03,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2020-01-06,SCBK,200.0,201.0,201.0,201.0,1200.0,0.0
2020-01-07,SCBK,169.75,170.0,166.0,169.0,3600.0,-0.1592039800995025
2020-01-08,SCBK,169.75,170.0,166.0,169.0,3600.0,0.0
2020-01-09,SCBK,154.5,169.0,156.0,163.75,1200.0,-0.0310650887573964
2020-01-10,SCBK,160.0,160.0,160.0,160.0,5500.0,-0.0229007633587786
2020-01-13,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-14,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-15,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-16,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-17,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-20,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-21,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-22,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-23,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-24,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-27,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-28,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-29,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-30,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-01-31,SCBK,160.0,160.0,160.0,160.0,5500.0,0.0
2020-02-03,SCBK,200.5,215.0,205.0,213.25,10400.0,0.3328124999999999
2020-02-04,SCBK,176.0,185.0,180.0,180.75,1100.0,-0.1524032825322391
2020-02-05,SCBK,176.0,185.0,180.0,180.75,1100.0,0.0
2020-02-06,SCBK,166.0,175.0,165.0,166.75,2000.0,-0.0774550484094052
2020-02-07,SCBK,169.0,169.5,169.0,169.25,8700.0,0.0149925037481259
2020-02-10,SCBK,160.0,169.75,160.0,161.0,5500.0,-0.0487444608567207
2020-02-11,SCBK,158.25,159.75,159.5,159.5,1600.0,-0.0093167701863353
2020-02-12,SCBK,150.0,150.0,148.0,149.75,9400.0,-0.061128526645768
2020-02-13,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-14,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-17,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-18,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-19,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-20,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-21,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-24,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-25,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-26,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-27,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-02-28,SCBK,150.0,150.0,148.0,149.75,9400.0,0.0
2020-03-02,SCBK,198.0,200.0,200.0,200.0,500.0,0.335559265442404
2020-03-03,SCBK,213.25,210.0,195.0,205.25,80100.0,0.0262500000000001
2020-03-04,SCBK,180.75,185.0,184.0,185.0,5200.0,-0.0986601705237515
2020-03-05,SCBK,180.75,185.0,184.0,185.0,5200.0,0.0
2020-03-06,SCBK,166.75,170.0,162.0,163.5,16700.0,-0.1162162162162162
2020-03-09,SCBK,168.5,169.5,168.5,169.25,1200.0,0.0351681957186544
2020-03-10,SCBK,168.5,169.5,168.5,169.25,1200.0,0.0
2020-03-11,SCBK,159.5,159.75,155.0,157.75,5400.0,-0.0679468242245199
2020-03-12,SCBK,149.75,150.0,148.0,148.0,14400.0,-0.0618066561014263
2020-03-13,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-16,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-17,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-18,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-19,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-20,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-23,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-24,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-25,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-26,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-27,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-30,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-03-31,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-04-01,SCBK,149.75,150.0,148.0,148.0,14400.0,0.0
2020-04-02,SCBK,200.0,202.0,200.0,201.0,1100.0,0.3581081081081081
2020-04-03,SCBK,205.25,203.0,201.0,202.25,2600.0,0.0062189054726369
2020-04-06,SCBK,163.5,175.0,165.0,173.75,204100.0,-0.1409147095179234
2020-04-07,SCBK,163.5,175.0,165.0,173.75,204100.0,0.0
2020-04-08,SCBK,154.75,156.0,155.0,155.0,3300.0,-0.1079136690647482
2020-04-09,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0467741935483871
2020-04-10,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-13,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-14,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-15,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-16,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-17,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-20,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-21,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-22,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-23,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-24,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-27,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-28,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-29,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-04-30,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-05-01,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-05-04,SCBK,169.25,169.0,162.0,162.25,82600.0,0.0
2020-05-05,SCBK,187.5,187.0,185.0,185.0,30100.0,0.1402157164869029
2020-05-06,SCBK,173.75,173.0,173.0,173.0,300.0,-0.0648648648648648
2020-05-07,SCBK,173.75,173.0,173.0,173.0,300.0,0.0
2020-05-08,SCBK,155.0,154.0,150.0,151.75,6700.0,-0.1228323699421964
2020-05-11,SCBK,154.75,160.0,154.0,158.0,600.0,0.0411861614497528
2020-05-12,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-13,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-14,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-15,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-18,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-19,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-20,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-21,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-22,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
2020-05-25,SCBK,154.75,160.0,154.0,158.0,600.0,0.0
